dealer_name,address,city,state,zip,phone,website
West End Lincoln,6475 Wayzata Blvd.,Saint Louis Park,MN,55426,(952) 449-2200,https://www.westendlincoln.com
Lincoln of Englewood,186 Engle Street,Englewood,NJ,07631,(201) 677-3000,https://www.lincolnofenglewood.net
Joe Cooper Lincoln of Edmond,501 W. Memorial Road,Oklahoma City,OK,73114,(405) 475-9600,https://www.joecooperlincoln.net
Lincoln of Normal,1430 Fort Jesse Road,Normal,IL,61761,(309) 888-1000,https://www.lincolnofnormal.com
Lincoln of Memphis,6095 Umansky Cove,Memphis,TN,38119,(901) 432-8800,https://www.lincolnofmemphis.net
"Eddy's Lincoln, LLC",8701 E. Kellogg,Wichita,KS,67207,(316) 272-5400,https://www.eddyslincoln.com
Lamarque Lincoln,3101 Williams Blvd.,Kenner,LA,70065,(504) 463-1200,https://www.lamarquelincoln.com
Planet Lincoln Love Field,7767 Lemmon Avenue,Dallas,TX,75209,(972) 354-5200,https://www.loveplanetlincoln.net
Hooks Lincoln,8900 West Freeway,Fort Worth,TX,76108,(817) 596-0044,https://www.HooksLincoln.net
North Park Lincoln,9207 San Pedro,San Antonio,TX,78216,(210) 341-8841,https://www.NorthParkLincoln.net
David McDavid Lincoln Frisco,6400 TX Hwy 121,Frisco,TX,75034,(972) 964-5000,https://www.mcdavidlincolnfrisco.net
"J.C. Lewis Lincoln, LLC",9505 Abercorn Street,Savannah,GA,31406,(912) 298-0520,https://www.jclewislincolnsavannahga.com
Miller Lincoln,2930 2nd Street South,Saint Cloud,MN,56301,(320) 251-8900,https://www.millerlincolnstcloudmn.com
Fair Oaks Lincoln,1564 West Ogden Avenue,Naperville,IL,60540,(630) 357-7100,https://www.fairoakslincoln.com
North Park Lincoln at Dominion,20985 I-10,San Antonio,TX,78257,,https://www.nplincolndominion.com
Bay Lincoln,641 West 15th Street,Panama City,FL,32401,(850) 785-1591,https://www.baylincolnpanamacity.com
Central Florida Lincoln,2055 W. Colonial Drive,Orlando,FL,32804,(407) 841-4550,https://www.centralflorida-lincoln.com
Lincoln of Melbourne,6897 Bromley Drive,Melbourne,FL,32940,(321) 452-9220,https://www.lincolnmelbourne.net
Germain Lincoln of Naples,13303 North Tamiami Trail,Naples,FL,34110,(239) 597-6011,https://www.germainlincolnofnaples.com
Lincoln of Coconut Creek,5601 W. Sample Road,Coconut Creek,FL,33073,(954) 543-1050,https://www.lincolnofcoconutcreekfl.com
Ken Ganley Lincoln Middleburg Heights,6930 Pearl Rd,Middleburg Heights,OH,44130,(440) 845-6000,https://www.kenganleylincoln.net
Parks Lincoln of Wesley Chapel,28647 State Rd 54 West,Wesley Chapel,FL,33543,,https://www.lincolnoftampa.com
Lincoln North Miami,2300 NE 151st Street,North Miami,FL,33181,(305) 749-3754,https://www.lincolnnorthmiami.com
Stevens Creek Lincoln,3155 Stevens Creek Blvd.,San Jose,CA,95117,(833) 590-2781,https://www.stevenscreek-lincoln.net
LaFontaine Lincoln Grand Rapids,2424 28th Street SE,Grand Rapids,MI,49512,(616) 616-1218,https://www.lafontainelincolngrandrapids.net
Sedano Lincoln,8930 La Mesa Boulevard,La Mesa,CA,91942,(619) 358-5000,https://www.sedanolincoln.net
West Point Lincoln,11666 Katy Freeway,Houston,TX,77043,(281) 493-2000,https://www.westpointlincolnofhouston.com
"Tom Roush, Inc. dba Tom Roush Lincoln",13927 Trade Center Drive,Fishers,IN,46038,(317) 896-5561,https://www.tomroushlincolnwestfield.com
Don Franklin Lincoln Elizabethtown,1505 N Dixie Highway,Elizabethtown,KY,42701,(270) 737-2460,https://www.donfranklin-lincoln.com
West Point Lincoln of Sugar Land,11833 Southwest Freeway,Houston,TX,77031,(855) 335-3500,https://www.westpointlincolnsugarland.net
Gerald Jones Lincoln,4333 Washington Road,Evans,GA,30809,(762) 246-2516,https://www.geraldjoneslincolnaugusta.net
Herb Chambers Lincoln Westborough,75 Otis Street,Westborough,MA,01581,,
Korum Lincoln,150 River Rd.,Puyallup,WA,98371,(253) 845-6600,https://www.korumlincoln.com
Fred Beans Lincoln of Doylestown,827 North Easton Road,Doylestown,PA,18902,(215) 348-0900,https://www.fredbeanslincoln.com
Knudtsen Foothills Lincoln,202 E. North Foothills Dr.,Spokane,WA,99207,(509) 324-8200,https://www.foothillslincoln.net
Napleton Lincoln of Schaumburg,1200 East Golf Road,Schaumburg,IL,60173,(847) 280-9795,https://www. napletonlincolnschaumburg.net
Sewell Lincoln,"7270 TX-191, Suite 101",Odessa,TX,79765,,
Lincoln of Ramsey,66 Route 17,Ramsey,NJ,07446,(201) 849-7940,https://www.lincolnoframsey.com
Sanderson Lincoln,15345 N Scottsdale Rd,Scottsdale,AZ,85254,(480) 572-1400,https://www.sandersonlincoln.net
Holman Lincoln Mt. Laurel,1311 Route 73,Mount Laurel,NJ,08054,(856) 581-7800,https://www.holmanlincolnmtlaurel.net
Herb Chambers Lincoln Norwood,1130 Providence Highway,Norwood,MA,02062,(781) 326-7000,https://www.hclincolnnorwood.com
Koons Lincoln of Bethesda,7315 Wisconsin Avenue,Bethesda,MD,20814,,
Tasca Lincoln,30801 US Highway 19N,Palm Harbor,FL,34684,(727) 466-2000,https://www.tascalincolnfl.net
Kendall Lincoln Treasure Valley,178 East Overland Road,Meridian,ID,83642,(208) 498-1901,https://www.kendalllincolntreasurevalley.net
Al Piemonte Lincoln,6760 14th Street West,Bradenton,FL,34207,(941) 756-4004,https://www.karraslincoln.com
Parks Lincoln of Longwood,3505 N Hwy 17-92,Longwood,FL,32750,(888) 809-1730,https://www.ParksLincolnofLongwood.net
Ed Howard Lincoln,7110 S Tamiami Trail,Sarasota,FL,34231,(941) 921-4402,https://www.edhowardlincoln.net
Astro Lincoln,6350 Pensacola Blvd,Pensacola,FL,32505,(850) 478-8531,https://www.AstroLincoln.net
Parks Lincoln of Gainesville,3333 North Main Street,Gainesville,FL,32609,(352) 372-4251,https://www.parkslincolngainesville.com
North Florida Lincoln,4620 Southside Boulevard,Jacksonville,FL,32216,(904) 642-4100,https://www.northfloridalincoln.net
Jenkins Lincoln,941 E Main St,Lakeland,FL,33801,(863) 682-6151,https://www.JenkinsLincoln.net
Parks Lincoln of Tampa,10505 N Florida Ave,Tampa,FL,33612,(800) 213-3457,https://www.lincolnoftampa.com
Plaza Lincoln,8925 US Highway 441,Leesburg,FL,34788,(352) 787-1255,https://www.plazalincolnofleesburg.net
Galpin Lincoln,8350 Langdon Ave.,North Hills,CA,91343,(888) 642-8277,https://www.GalpinLincoln.net
Caruso Lincoln,3500 Cherry Avenue,Long Beach,CA,90807,(562) 426-3301,https://www.carusolincolnlongbeach.com
Fiesta Lincoln,1720 S Mesa Drive,Mesa,AZ,85210,(480) 813-4900,https://www.fiestalincolnofmesa.com
"Ray Pearman Lincoln, Inc",2501 Bob Wallace,Huntsville,AL,35805,(256) 536-7451,https://www.raypearman.com
Uptown Lincoln,2001 N Mayfair Rd,Wauwatosa,WI,53226,(414) 771-9000,https://www.uptownmotorslincoln.com
East Carolina Lincoln,605 Greenville Boulevard,Greenville,NC,27834,(252) 355-3333,https://www.greenvillelincoln.com
Deacon Jones Lincoln,3301 McLain Street,Goldsboro,NC,27534,(919) 736-3387,https://www.DeaconJonesLincoln.net
Leith Lincoln,2350 Capital Summit Ct.,Raleigh,NC,27616,(919) 872-9500,https://www.leithlincoln.net
"Krenzen Lincoln, Inc.",2500 Mall Drive,Duluth,MN,55811,(218) 727-2905,
"White Bear Lincoln, Inc.",3425 Highway 61 North,St Paul,MN,55110,(800) 328-3456,https://www.whitebearlincoln.com
Mcauley Motors Inc,744 West Main Street,Merced,CA,95340,(209) 722-2777,https://www.mcauleylincoln.com
Champaign Lincoln,701 West Marketview Drive,Champaign,IL,61822,(217) 352-0462,https://www.champaignfordcitylincoln.com
Northtowne Lincoln,21 NE Vivion Road,Kansas City,MO,64118,(816) 453-2710,https://www.northtownelincoln.com
"Bob Smith Lincoln, Inc.",2244 Central,Billings,MT,59102,(888) 785-0433,https://www.BobSmithLincoln.com
"Gervais Lincoln, Inc.",24 Reiss Avenue,Lowell,MA,01851,(978) 454-5696,https://www.GervaisLincoln.net
State Motors Lincoln,275 Daniel Webster N,Manchester,NH,03104,(603) 623-7291,https://www.statemotorslincoln.net
Crest Lincoln of Woodbridge,185 Amity Road,Woodbridge,CT,06525,(203) 389-7100,https://www.crestwoodbridge.com
Shaker's Family Lincoln,831 Straits Turnpike,Watertown,CT,06795,(860) 484-7712,https://www.familylincoln.net
"Bright Bay Lincoln, Inc.",1174 Sunrise Hwy,Bay Shore,NY,11706,(631) 666-6720,https://www.brightbaylincoln.com
"Franklin Park Lincoln, Inc.",5272 Monroe St,Toledo,OH,43623,(419) 882-7171,https://www.franklinparklincoln.com
"Hines Park Lincoln, Inc.",40601 Ann Arbor Road,Plymouth,MI,48170,(866) 979-3919,https://www.hinesparklincoln.com
Shottenkirk Ford Lincoln,309 South Gear Avenue,West Burlington,IA,52655,(319) 753-2866,
"Ziems Ford Corners, Inc.",5700 E. Main Street,Farmington,NM,87402,(505) 325-1961,https://www.ZiemsCornerslincoln.com
Galpin Lincoln,1000 Sandretto Drive,Prescott,AZ,86305,(928) 445-3673,https://www.galpinlincolnofprescott.com
Permian Lincoln,1000 N Dal Paso St,Hobbs,NM,88240,(575) 393-6176,
Alexander Lincoln,801 E 32nd Street,Yuma,AZ,85365,(928) 344-2200,https://www.billalexanderlincoln.com
Casa Lincoln,5815 Montana Ave,El Paso,TX,79925,(915) 779-2272,https://www.casalincolnelpaso.com
Malouf Lincoln,U.S. Highway 1 Commerce Blvd,North Brunswick,NJ,08902,(732) 951-0300,https://www.malouflincolnofbrunswick.com
Liccardi Lincoln,1615 Route 22,Watchung,NJ,07069,(908) 561-7500,https://www.LiccardiLincoln.net
Schultz Lincoln,80 Route 304,Nanuet,NY,10954,(845) 624-3600,https://www.schultzlincolnofnanuet.com
Causeway Lincoln of Manahawkin,375 Route 72,Manahawkin,NJ,08050,(609) 597-8083,https://www.causewaylincolnofmanahawkin.com
Rowe Lincoln,91 Main Street,Westbrook,ME,04092,(800) 872-7693,https://www.rowelincolnofwestbrook.com
Irwin Lincoln,59 Bisson Avenue,Laconia,NH,03246,(603) 524-4922,https://www.irwinlincolnlaconia.net
Sentry Lincoln,4100 Mystic Valley Parkway,Medford,MA,02155,(781) 391-5700,https://www.sentrylincolnofmedford.com
Hayes Lincoln,439 East Main Street,Newport,VT,05855,(802) 334-6587,https://www.hayeslincoln.com
Tasca Lincoln,1300 Pontiac Avenue,Cranston,RI,02920,(401) 681-1300,https://www.tascalincoln.net
Sarat Lincoln,245 Springfield St,Agawam,MA,01001,(413) 786-0430,https://www.SaratLincoln.net
Hoffman Lincoln,600 Connecticut Bl,East Hartford,CT,06108,(860) 528-4811,https://www.hoffmanlincoln.net
Flood Lincoln of Narragansett,21 Woodruff Avenue,Narragansett,RI,02882,(401) 515-2700,https://www.floodlincolnofnarragansett.com
Steet Ponte Lincoln,5074 Commercial Drive,Yorkville,NY,13495,(315) 736-3381,https://www.steetpontelincoln.com
Lincoln of Milford,717 Bridgeport Avenue,Milford,CT,06460,(475) 327-2035,
Lincoln of Smithtown,440 Middle Country Road St.,Saint James,NY,11780,(631) 265-2340,https://www.LincolnofSmithtown.net
Empire Lincoln of Huntington,333 West Jericho Turnpike,Huntington,NY,11743,(833) 656-1375,https://www.empirelincolnofhuntington.com
Healey Lincoln,2528 Rt 17M,Goshen,NY,10924,(845) 291-1998,https://www.HealeyLincoln.net
Lincoln of Queens,139-48 Queens Boulevard,Jamaica,NY,11435,(718) 808-9969,https://www.lincolnofqueensboulevard.com
Premier Lincoln,5001 Glenwood Road,Brooklyn,NY,11234,(718)-859-5200,https://www.premierlincolnbrooklyn.com
Performance Lincoln,906 Route 10 West,Randolph,NJ,07869,(973) 927-6700,https://www.performancelincolnofrandolph.com
Ciocca Lincoln of Flemington,215 Route 202,Flemington,NJ,08822,(908) 782-3673,https://www.cioccalincolnofflemington.net
Ray Price Lincoln,6320 Business Route 209,Stroudsburg,PA,18360,(570) 402-2222,https://www.raypricelincoln.com
Ciocca Ford Lincoln of Lawrenceville,2920 Brunswick Pike,Lawrenceville,NJ,08648,(609) 882-2900,https://www.cioccalincolnoflawrenceville.com
Miller Lincoln Sales,1596 Route 38,Lumberton,NJ,08048,(609) 267-0476,https://www.millerlincoln.net
Pacifico Marple Lincoln,3015 West Chester Pike,Broomall,PA,19008,(610) 353-5500,https://www.pacificomarplelincoln.com
Chapman Lincoln,6744 Black Horse Pike,Egg Harbor Township,NJ,08234,(609) 646-2000,https://www.ChapmanLincoln.net
Coccia Lincoln,577 E Main Street,Wilkes-Barre,PA,18702,(570) 823-8888,https://www.coccialincoln.com
Carman Lincoln,193 S. Dupont Highway,New Castle,DE,19720,(302) 323-2300,https://www.carmanlincoln.com
Kindle Lincoln,525 Stone Harbor Blvd,Cape May Court House,NJ,08210,(609) 465-5000,https://www.KindleLincoln.net
Hertrich Lincoln of Milford,1427 Bay Road,Milford,DE,19963,(302) 422-8071,https://www.hertrichlincolnofmilford.com
Maguire Lincoln,504 South Meadow Street,Ithaca,NY,14850,(607) 272-8000,https://www.maguirelincoln.com
West Herr Lincoln,2601 Millersport Highway,Getzville,NY,14068,(716) 333-8567,https://www.westherrlincolnofamherstllc.com
"Spitzer Ford Dubois, LLC",3007 Blinker Parkway,Du Bois,PA,15801,(814) 371-6600,https://www.spitzerduboislincoln.net
L. B. Smith Lincoln,1100 Market Street,Lemoyne,PA,17043,(717) 761-6700,https://www.lbsmithlincoln.com
Boulevard Ford,18443 Coastal Highway,Lewes,DE,19958,,
Bob Davidson Lincoln,1845 East Joppa Road,Baltimore,MD,21234,(410) 661-6400,https://www.bobdavidsonlincoln.net
Boulevard Lincoln,250 Delaware Avenue,Millsboro,DE,19966,(302) 856-2561,https://www.boulevardlincoln.net
Koons Lincoln of Annapolis,2540 Riva Road,Annapolis,MD,21401,(410) 224-2100,https://www.lincolnofannapolis.com
Apple Lincoln,8800 Stanford Blvd,Columbia,MD,21045,(410) 290-1100,https://www.applelincoln.net
Koons Lincoln of Bethesda,3111 Automobile Blvd.,Silver Spring,MD,20904,(301) 890-6100,https://www.KoonsSilverSpringLincoln.com
Sheehy Lincoln of Gaithersburg,901 North Frederick Avenue,Gaithersburg,MD,20879,(301) 258-1015,https://www.sheehylincolngaithersburg.com
State College Lincoln,3140 West College Avenue,State College,PA,16801,(814) 238-5041,https://www.statecollegelincoln.net
Kent Parsons Lincoln,1400 Shepherdstown Road,Martinsburg,WV,25404,(304) 263-3344,https://www.parsonslincoln.com
Courtesy Lincoln,401 Pleasant Valley Blvd.,Altoona,PA,16602,(814) 942-3000,https://www.courtesylincolnaltoona.net
Bedford Lincoln,6985 Lincoln Highway,Bedford,PA,15522,(814) 623-8154,https://www.bedfordlincoln.com
Ted Britt Chantilly Lincoln,4175 Auto Park Circle,Chantilly,VA,20151,(703) 673-2300,https://www.tedbrittlincolnofchantilly.com
Ourisman Lincoln of Alexandria,6129 Richmond Highway,Alexandria,VA,22303,(703) 660-9000,https://www.ourismanlincoln.net
Luther Lincoln,3629 Route 119 Hwy South,Homer City,PA,15748,(724) 349-6000,
Lexington Park Lincoln,22659 Three Notch Road,California,MD,20619,(301) 863-8111,https://www.lexingtonparklincoln.com
Shults Lincoln,10207 Perry Highway,Wexford,PA,15090,(724) 719-6444,https://www.ShultsLincoln.com
Lincoln of Morgantown,501 Mary Jane Wood Circle,Morgantown,WV,26501,(304) 446-7000,
Klaben Lincoln of Warren,3853 Youngstown Road,Warren,OH,44484,(330) 369-8525,https://www.klabenlincolnofwarren.com
Parkway Lincoln,311 Commercial Parkway,Dover,OH,44622,(330) 343-6681,https://www.parkwaylincolnofdover.com
Klaben Lincoln,1089 W Main Street,Kent,OH,44240,(330) 673-3139,https://www.klabenlincoln.com
Nick Mayer Lincoln Mayfield,6180 Mayfield Road,Mayfield Heights,OH,44124,(440) 449-1000,https://www.nickmayerlincolnmayfield.com
Dutro Lincoln,132 South Fifth Street,Zanesville,OH,43701,(740) 452-6334,https://www.DutroLincoln.net
Don Wood Lincoln,2065 East State Street,Athens,OH,45701,(740) 593-6641,https://www.donwoodlincoln.com
Richmond Lincoln,4600 West Broad Street,Richmond,VA,23230,(804) 358-5521,https://www.richmondLincoln.net
Cavalier Lincoln,1515 South Military Highway,Chesapeake,VA,23320,(757) 424-1111,https://www.cavalierlincoln.com
Magic City Lincoln,809 Williamson Rd,Roanoke,VA,24016,(540) 345-0911,https://www.MagicCityLincoln.net
Scenic Motors Inc,1992 Rockford St,Mount Airy,NC,27030,(336) 789-9591,https://www.sceniclincoln.com
Green Lincoln,3800 West Wendover Avenue,Greensboro,NC,27407,(336) 478-2900,https://www.GreenLincolnofGreensboro.com
Parkway Lincoln,2104 Peters Creek,Winston Salem,NC,27127,(336) 724-5921,https://www.parkwaylincoln.net
"Randy Marion Ford Lincoln, LLC",1030 Gateway Crossing Drive,Statesville,NC,28677,(704) 873-3673,https://www.randymarionlincolnstatesville.com
Empire Lincoln,106 Old Jonesboro Road,Abingdon,VA,24210,(276) 628-2127,https://www.empirelincoln.com
Thornhill Lincoln,U.S. Route 119 North,Chapmanville,WV,25508,(304) 855-8300,https://www.thornhilllincoln.com
Moses Lincoln,2001 MacCorkle Avenue,St Albans,WV,25177,(304) 722-4900,https://www.moseslincoln.net
Bruce Walters Ford Sales Inc,302 South Mayo Trail,Pikeville,KY,41501,(606) 444-2200,https://www.brucewalterslincoln.com
John Sang Lincoln,195 Upper River Road,Gallipolis,OH,45631,(740) 446-9800,https://www.johnsanglincoln.com
Dutch Miller Lincoln of Ashland,2119 Greenup Avenue,Ashland,KY,41101,(606) 329-2120,https://www.dutchmillerlincolnashland.net
Tim Short Lincoln,109 Rockwood Lane,Hazard,KY,41701,(606) 436-5239,https://www.timshortlincoln.com
Gates Lincoln,6012 Atwood Drive,Richmond,KY,40475,(859) 623-3252,https://www.gateslincolnmotorcars.com
LaFayette Lincoln,5202 Raeford Road,Fayetteville,NC,28304,(910) 424-0281,https://www.lafayettelincoln.com
Capital Lincoln of Wilmington,5406 Market Street,Wilmington,NC,28405,(910) 799-4060,https://www.capitallincolnofwilmington.com
Mark Ficken Lincoln,7601 South Blvd.,Charlotte,NC,28273,(704) 552-2760,https://www.felixsabateslincoln.net
Beach Lincoln,851 Jason Boulevard,Myrtle Beach,SC,29577,(843) 626-3666,https://www.beachlincoln.com
Classic Ford Lincoln of Shelby,1775 East Dixon Boulevard,Shelby,NC,28152,(704) 482-6791,https://www.classiclincolnofshelby.com
Classic Lincoln of Columbia,177 Greystone Boulevard,Columbia,SC,29210,(803) 779-5977,https://www.ClassicLincolnofColumbia.com
Fairway Lincoln,2323 Laurens Rd,Greenville,SC,29607,(864) 242-5060,https://www.fairwaylincolngreenville.net
Asheville Lincoln,611 Brevard Rd.,Asheville,NC,28806,(828) 253-2731,https://www.ashevillelincoln.com
Palmetto Lincoln,1625 Savannah Highway,Charleston,SC,29407,(843) 571-3673,https://www.palmettolincoln.net
O. C. Welch Lincoln,4920 Independence Boulevard,Hardeeville,SC,29927,(843) 288-0100,https://www.ocwelchLincoln.net
Paul Thigpen Ford Lincoln,2607 East First Street,Vidalia,GA,30474,(912) 537-3673,https://www.paulthigpenlincoln.com
"Billy Cain Ford-Lincoln of Cornelia, Inc.",1039 North Main Street,Cornelia,GA,30531,(706) 778-2121,
Hennessy Lincoln Atlanta,5785 Peachtree Industrial Boulevard,Atlanta,GA,30341,(770) 621-0200,https://www.hennessylincolnatlanta.com
Allan Vigil Lincoln,6790 Mt. Zion Boulevard,Morrow,GA,30260,(678) 364-3673,https://www.allanvigillincoln.net
Angela Krause Lincoln,1575 Mansell Road,Alpharetta,GA,30009,(770) 649-5100,https://www.angelakrauselincoln.com
